Mouse_ID,Unique_ID,Sex,Line,Line_stock,Background_strain,Alleles,Genotype,Diet,Birth_Date,Age_Group,CFC_Test_0s_120s,CFC_Test_120s_240s,CFC_Test_240s_360s,CFC_Test_360s_480s,CFC_Test_480s_600s,CFC_Test_0s_600s,CFC_Train_0s_150s,CFC_Train_151s_191s,CFC_Train_295s_335s,CFC_Train_429s_469s,CFC_Train_574s_614s,CFC_Train_0s_700s,Frailty_Weight,Frailty_Alopecia,Frailty_Loss_of_fur_color,Frailty_Dermatitis,Frailty_Loss_of_whiskers,Frailty_Coat_Condition,Frailty_Piloerection,Frailty_Cataracts,Frailty_Eye_discharge_swelling,Frailty_Microphthalmia,Frailty_Corneal_opacity,Frailty_Nasal_discharge,Frailty_Rectal_prolapse,Frailty_penile_prolapse,Frailty_Diarrhea,Frailty_Body_condition,Frailty_Hind_Limb_Clasping,Frailty_Gait_disorders,Frailty_Menace_reflex,Frailty_Tremor,Frailty_Tumors,Frailty_Kyphosis,Frailty_Breathing_rate_depth,Frailty_Tail_stiffening,Frailty_Malocclusions,Frailty_Distended_abdomen,Frailty_Vestibular_disturbance,Frailty_Righting_Reflex,Frailty_Vision_loss_Visual_placing,Frailty_Index_Score,Frailty_Body_Temperature,Frailty_Notes,OF_Ambulatory_Activity_Count,OF_Ambulatory_Time,OF_Ambulatory_Episode_Count,OF_Margin_Distance,OF_Center_Distance,OF_Margin_Time,OF_Center_Time,OF_Clockwise_Revolutions,OF_Counter_Clockwise_Revolutions,OF_Stereotypic_Episode_Activity_Count,OF_Stereotypic_Activity_Count,OF_Stereotypic_Episode_Count,OF_Stereotypic_Time,OF_Movement_Episode_Count,OF_Movement_Time,OF_Total_Distance,OF_Rest_Time,OF_Rest_Episode_Count,RR_Test_Additional_Notes,RR_Test_Average_Latency_to_Fall,RR_Test_T1,RR_Test_T2,RR_Test_T3,RR_Test_T4,RR_Test_Notes,RR_Test_Experiment_Date,RR_Test_Assay,RR_Test_Age_at_Test_Days,RR_Test_Age_at_Test_Months,RR_Test_Unique_ID,RR_Train_Additional_Notes,RR_Train_Average_Latency_to_Fall,RR_Train_T1,RR_Train_T2,RR_Train_T3,RR_Train_T4,RR_Train_Notes,Ymaze_Total_Arm_Entries,Ymaze_Number_of_Spontaneous_Alternations,Ymaze_Alternation_Ratio,Ymaze_Latency_to_Leave_Start_Arm,Frailty_Integument,Frailty_Musculoskeletal,Frailty_Vesibular,Frailty_Ocular_Nasal,Frailty_Digestive_Urogenital
50414,NA,Female,(C57BL/6J x WSB/EiJ)F1/Cck,35289,B6xWSB,Control,WT,6% Extruded,9/28/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44096,NA,Female,"(B6.Cg-Tardbp<em9Lutzy> Apoe<tm1.1(APOE*4)Adiuj> Psen<1em1(M146L,L286V)Msasn> App<em5(hAPP,Swe)Msasn>/LutzyJ x FVB/NJ)F1/Cck",36569,B6xFVB,App_Psen1_Tardbp_Apoe,Het,6% Extruded,3/1/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50421,NA,Male,(C57BL/6J x WSB/EiJ)F1/Cck,35289,B6xWSB,Control,WT,6% Extruded,9/28/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44104,NA,Female,"(B6.Cg-Tardbp<em9Lutzy> Apoe<tm1.1(APOE*4)Adiuj> Psen1<em1(M146L,L286V)Msasn> App<em5(hAPP,Swe)Msasn>/LutzyJ x DBA/2J)F1/Cck",36568,B6xD2,App_Psen1_Tardbp_Apoe,Het,6% Extruded,3/1/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50430,NA,Male,B6FVBF1/J,19019,B6xFVB,Control,WT,6% Extruded,9/28/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48502,NA,Female,"B6.Cg-Tardbp<em9Lutzy> Snca<em2(E28E,A30P)Lutzy> Mapt<em2(V289V,P290L)Lutzy> Psen1<em1(M146L,L286V)Msasn> App<em5(hAPP,Swe)Msasn/LutzyJ>",34029,B6,App_Psen1_Mapt_Snca_Tardbp,,6% Extruded,7/8/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48504,NA,Male,"B6.Cg-Tardbp<em9Lutzy> Snca<em2(E28E,A30P)Lutzy> Mapt<em2(V289V,P290L)Lutzy> Psen1<em1(M146L,L286V)Msasn> App<em5(hAPP,Swe)Msasn/LutzyJ>",34029,B6,App_Psen1_Mapt_Snca_Tardbp,,6% Extruded,7/8/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44092,NA,Female,"(B6.Cg-Tardbp<em9Lutzy> Apoe<tm1.1(APOE*4)Adiuj> Psen1<em1(M146L,L286V)Msasn> App<em5(hAPP,Swe)Msasn>/LutzyJ x WSB/EiJ)F1/Cck",36570,B6xWSB,App_Psen1_Tardbp_Apoe,Het,6% Extruded,3/1/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44106,NA,Male,"(B6.Cg-Tardbp<em9Lutzy> Apoe<tm1.1(APOE*4)Adiuj> Psen1<em1(M146L,L286V)Msasn> App<em5(hAPP,Swe)Msasn>/LutzyJ x DBA/2J)F1/Cck",36568,B6xD2,App_Psen1_Tardbp_Apoe,Het,6% Extruded,3/1/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50415,NA,Female,(C57BL/6J x WSB/EiJ)F1/Cck,35289,B6xWSB,Control,WT,6% Extruded,9/28/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44108,NA,Female,"B6.Cg-Tardbp<em9Lutzy> Apoe<tm1.1(APOE*4)Adiuj> Psen1<em1(M146L,L286V)Msasn> App<em5(hAPP,Swe)Msasn>/LutzyJ",34544,B6,App_Psen1_Tardbp_Apoe,Het,6% Extruded,3/1/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50431,NA,Male,B6FVBF1/J,19019,B6xFVB,Control,WT,6% Extruded,9/28/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44105,NA,Male,"(B6.Cg-Tardbp<em9Lutzy> Apoe<tm1.1(APOE*4)Adiuj> Psen1<em1(M146L,L286V)Msasn> App<em5(hAPP,Swe)Msasn>/LutzyJ x DBA/2J)F1/Cck",36568,B6xD2,App_Psen1_Tardbp_Apoe,Het,6% Extruded,3/1/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44079,NA,Male,B6FVBF1/J,19019,B6xFVB,Control,WT,6% Extruded,3/1/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44085,NA,Male,(C57BL/6J x WSB/EiJ)F1/Cck,35289,B6xWSB,Control,WT,6% Extruded,3/1/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44087,NA,Male,(C57BL/6J x WSB/EiJ)F1/Cck,35289,B6xWSB,Control,WT,6% Extruded,3/1/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50429,NA,Male,B6FVBF1/J,19019,B6xFVB,Control,WT,6% Extruded,9/28/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50844,NA,Male,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x FVB/NJ)F1/Cck",37542,B6xFVB,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,10/12/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52345,NA,Male,"(B6.Cg-Tardbpem9Lutzy Apoetm1.1(APOE*4)Adiuj Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x FVB/NJ)F1/Cck",36573,B6xFVB,App_Psen1_Mapt_Tardbp_Apoe,Het,6% Extruded,1/2/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44098,NA,Female,"(B6.Cg-Tardbp<em9Lutzy> Apoe<tm1.1(APOE*4)Adiuj> Psen<1em1(M146L,L286V)Msasn> App<em5(hAPP,Swe)Msasn>/LutzyJ x FVB/NJ)F1/Cck",36569,B6xFVB,App_Psen1_Tardbp_Apoe,Het,6% Extruded,3/1/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
52307,NA,Female,"(B6.Cg-Tardbpem9Lutzy Apoetm1.1(APOE*4)Adiuj Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x DBA/2J)F1/Cck",36572,B6xD2,App_Psen1_Mapt_Tardbp_Apoe,Het,6% Extruded,1/2/2023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44100,NA,Male,"(B6.Cg-Tardbp<em9Lutzy> Apoe<tm1.1(APOE*4)Adiuj> Psen<1em1(M146L,L286V)Msasn> App<em5(hAPP,Swe)Msasn>/LutzyJ x FVB/NJ)F1/Cck",36569,B6xFVB,App_Psen1_Tardbp_Apoe,Het,6% Extruded,3/1/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44101,NA,Male,"(B6.Cg-Tardbp<em9Lutzy> Apoe<tm1.1(APOE*4)Adiuj> Psen<1em1(M146L,L286V)Msasn> App<em5(hAPP,Swe)Msasn>/LutzyJ x FVB/NJ)F1/Cck",36569,B6xFVB,App_Psen1_Tardbp_Apoe,Het,6% Extruded,3/1/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44102,NA,Female,"(B6.Cg-Tardbp<em9Lutzy> Apoe<tm1.1(APOE*4)Adiuj> Psen1<em1(M146L,L286V)Msasn> App<em5(hAPP,Swe)Msasn>/LutzyJ x DBA/2J)F1/Cck",36568,B6xD2,App_Psen1_Tardbp_Apoe,Het,6% Extruded,3/1/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50851,NA,Female,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x FVB/NJ)F1/Cck",37542,B6xFVB,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,10/19/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44111,NA,Male,"B6.Cg-Tardbp<em9Lutzy> Apoe<tm1.1(APOE*4)Adiuj> Psen1<em1(M146L,L286V)Msasn> App<em5(hAPP,Swe)Msasn>/LutzyJ",34544,B6,App_Psen1_Tardbp_Apoe,Het,6% Extruded,3/1/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50843,NA,Male,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x FVB/NJ)F1/Cck",37542,B6xFVB,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,10/12/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50845,NA,Male,"(B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ x FVB/NJ)F1/Cck",37542,B6xFVB,App_Psen1_Mapt_Snca_Tardbp,Het,6% Extruded,10/12/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
50869,NA,Male,"B6.Cg-Tardbpem9Lutzy Sncaem2(E28E,A30P)Lutzy Maptem2(V289V,P290L)Lutzy Psen1em1(M146L,L286V)Msasn Appem5(hAPP,Swe)Msasn/LutzyJ",34029,B6,App_Psen1_Mapt_Snca_Tardbp,Hom,6% Extruded,9/27/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
48508,NA,Male,"B6.Cg-Tardbp<em9Lutzy> Snca<em2(E28E,A30P)Lutzy> Mapt<em2(V289V,P290L)Lutzy> Psen1<em1(M146L,L286V)Msasn> App<em5(hAPP,Swe)Msasn/LutzyJ>",34029,B6,App_Psen1_Mapt_Snca_Tardbp,,6% Extruded,7/12/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
44109,NA,Female,"B6.Cg-Tardbp<em9Lutzy> Apoe<tm1.1(APOE*4)Adiuj> Psen1<em1(M146L,L286V)Msasn> App<em5(hAPP,Swe)Msasn>/LutzyJ",34544,B6,App_Psen1_Tardbp_Apoe,Het,6% Extruded,3/1/2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
